id,direction,entry_time,exit_time,entry_price,exit_price,size,fee,pnl,reason
74,short,2024-02-26T16:00:00,2024-02-27T09:00:00,1.08,1.09,4.61,32.27,-652.64,SL
75,short,2024-02-27T11:00:00,2024-02-27T12:00:00,1.09,1.08,2.3,16.12,139.29,Half TP
75,short,2024-02-27T11:00:00,2024-02-27T13:00:00,1.09,1.08,2.3,16.12,219.37,SL
76,long,2024-02-27T14:00:00,2024-02-27T16:00:00,1.09,1.08,4.61,32.24,-691.79,SL
77,short,2024-02-27T15:00:00,2024-02-27T17:00:00,1.08,1.08,2.3,16.13,156.36,Half TP
77,short,2024-02-27T15:00:00,2024-02-27T18:00:00,1.08,1.08,2.3,16.13,310.04,SL
78,long,2024-02-27T19:00:00,2024-02-27T20:00:00,1.09,1.09,2.3,16.13,94.16,Half TP
78,long,2024-02-27T19:00:00,2024-02-27T21:00:00,1.09,1.09,2.3,16.13,95.75,SL
79,long,2024-02-28T12:00:00,2024-02-28T14:00:00,1.08,1.08,2.31,16.18,89.32,Half TP
79,long,2024-02-28T12:00:00,2024-02-28T15:00:00,1.08,1.08,2.31,16.18,87.2,SL
80,long,2024-02-29T10:00:00,2024-02-29T11:00:00,1.08,1.08,2.31,16.15,87.53,Half TP
80,long,2024-02-29T10:00:00,2024-02-29T12:00:00,1.08,1.09,2.31,16.15,292.06,SL
81,short,2024-02-29T13:00:00,2024-02-29T15:00:00,1.08,1.08,2.31,16.15,195.61,Half TP
81,short,2024-02-29T13:00:00,2024-02-29T16:00:00,1.08,1.08,2.31,16.15,246.53,SL
83,long,2024-03-01T10:00:00,2024-03-01T11:00:00,1.08,1.08,2.31,16.19,88.88,Half TP
82,short,2024-02-29T18:00:00,2024-03-01T11:00:00,1.08,1.08,4.63,32.39,-453.44,Replace
83,long,2024-03-01T10:00:00,2024-03-01T12:00:00,1.08,1.08,2.31,16.19,108.49,SL
84,short,2024-03-01T11:00:00,2024-03-01T16:00:00,1.08,1.08,2.31,16.18,172.74,Half TP
84,short,2024-03-01T11:00:00,2024-03-01T17:00:00,1.08,1.08,2.31,16.18,353.83,SL
86,long,2024-03-04T13:00:00,2024-03-04T16:00:00,1.09,1.09,2.3,16.12,90.23,Half TP
85,short,2024-03-04T10:00:00,2024-03-04T16:00:00,1.08,1.09,4.61,32.27,-693.75,SL
86,long,2024-03-04T13:00:00,2024-03-04T17:00:00,1.09,1.09,2.3,16.12,89.27,SL
87,long,2024-03-05T11:00:00,2024-03-05T17:00:00,1.09,1.09,2.3,16.13,68.62,Half TP
88,short,2024-03-05T15:00:00,2024-03-05T17:00:00,1.08,1.09,4.61,32.27,-525.43,SL
87,long,2024-03-05T11:00:00,2024-03-05T18:00:00,1.09,1.09,2.3,16.13,531.66,SL
89,short,2024-03-05T20:00:00,2024-03-06T03:00:00,1.09,1.08,2.3,16.12,176.52,Half TP
89,short,2024-03-05T20:00:00,2024-03-06T04:00:00,1.09,1.08,2.3,16.12,207.42,SL
90,short,2024-03-06T14:00:00,2024-03-06T15:00:00,1.09,1.09,4.6,32.2,-572.07,SL
91,short,2024-03-06T20:00:00,2024-03-06T21:00:00,1.09,1.09,2.29,16.05,195.89,Half TP
91,short,2024-03-06T20:00:00,2024-03-06T22:00:00,1.09,1.09,2.29,16.05,182.91,SL
92,short,2024-03-07T09:00:00,2024-03-07T15:00:00,1.09,1.09,2.29,16.06,153.47,Half TP
92,short,2024-03-07T09:00:00,2024-03-07T16:00:00,1.09,1.09,2.29,16.06,555.35,SL
93,long,2024-03-08T15:00:00,2024-03-08T16:00:00,1.1,1.1,2.28,15.97,134.59,Half TP
93,long,2024-03-08T15:00:00,2024-03-08T17:00:00,1.1,1.1,2.28,15.97,141.89,SL
95,long,2024-03-11T10:00:00,2024-03-11T11:00:00,1.09,1.09,2.28,15.99,90.66,Half TP
95,long,2024-03-11T10:00:00,2024-03-11T12:00:00,1.09,1.09,2.28,15.99,99.73,SL
94,short,2024-03-08T19:00:00,2024-03-11T16:00:00,1.09,1.09,2.29,16.0,280.2,Half TP
94,short,2024-03-08T19:00:00,2024-03-11T17:00:00,1.09,1.09,2.29,16.0,457.28,SL
97,short,2024-03-11T21:00:00,2024-03-12T00:00:00,1.09,1.09,2.29,16.02,177.51,Half TP
97,short,2024-03-11T21:00:00,2024-03-12T01:00:00,1.09,1.09,2.29,16.02,158.56,SL
96,long,2024-03-11T19:00:00,2024-03-12T03:00:00,1.09,1.09,2.29,16.01,96.14,Half TP
96,long,2024-03-11T19:00:00,2024-03-12T04:00:00,1.09,1.09,2.29,16.01,80.43,SL
