id,direction,entry_time,exit_time,entry_price,exit_price,size,fee,pnl,reason
47,long,2024-02-08T17:00:00,2024-02-08T18:00:00,1.26,1.26,1.98,13.88,50.03,Half TP
47,long,2024-02-08T17:00:00,2024-02-08T19:00:00,1.26,1.26,1.98,13.88,245.74,SL
48,short,2024-02-09T11:00:00,2024-02-09T12:00:00,1.26,1.26,1.98,13.88,75.89,Half TP
48,short,2024-02-09T11:00:00,2024-02-09T13:00:00,1.26,1.26,1.98,13.88,110.89,SL
49,long,2024-02-09T15:00:00,2024-02-09T16:00:00,1.26,1.26,1.98,13.87,37.08,Half TP
49,long,2024-02-09T15:00:00,2024-02-09T17:00:00,1.26,1.26,1.98,13.87,347.34,SL
50,long,2024-02-12T09:00:00,2024-02-12T10:00:00,1.26,1.26,3.95,27.68,-848.45,SL
51,long,2024-02-12T17:00:00,2024-02-12T18:00:00,1.26,1.26,1.98,13.87,34.7,Half TP
51,long,2024-02-12T17:00:00,2024-02-12T19:00:00,1.26,1.26,1.98,13.87,313.53,SL
52,short,2024-02-13T15:00:00,2024-02-13T16:00:00,1.26,1.26,1.99,13.9,135.26,Half TP
52,short,2024-02-13T15:00:00,2024-02-13T17:00:00,1.26,1.26,1.99,13.9,211.72,SL
53,short,2024-02-14T09:00:00,2024-02-14T10:00:00,1.26,1.26,1.99,13.93,118.58,Half TP
53,short,2024-02-14T09:00:00,2024-02-14T11:00:00,1.26,1.25,1.99,13.93,372.15,SL
54,long,2024-02-14T15:00:00,2024-02-14T16:00:00,1.26,1.26,1.99,13.94,52.42,Half TP
54,long,2024-02-14T15:00:00,2024-02-14T17:00:00,1.26,1.26,1.99,13.94,96.25,SL
55,long,2024-02-14T18:00:00,2024-02-14T19:00:00,1.26,1.26,1.99,13.93,50.73,Half TP
55,long,2024-02-14T18:00:00,2024-02-14T20:00:00,1.26,1.26,1.99,13.93,71.76,SL
56,short,2024-02-15T09:00:00,2024-02-15T15:00:00,1.25,1.26,3.99,27.9,-1009.76,SL
57,long,2024-02-16T09:00:00,2024-02-16T12:00:00,1.26,1.26,3.97,27.8,-79.43,Replace
59,long,2024-02-16T12:00:00,2024-02-16T13:00:00,1.26,1.26,1.99,13.9,33.38,Half TP
59,long,2024-02-16T12:00:00,2024-02-16T14:00:00,1.26,1.26,1.99,13.9,198.58,SL
58,short,2024-02-16T11:00:00,2024-02-16T15:00:00,1.26,1.26,1.99,13.9,83.13,Half TP
58,short,2024-02-16T11:00:00,2024-02-16T16:00:00,1.26,1.26,1.99,13.9,653.24,SL
60,long,2024-02-16T18:00:00,2024-02-16T19:00:00,1.26,1.26,1.99,13.9,45.48,Half TP
60,long,2024-02-16T18:00:00,2024-02-16T20:00:00,1.26,1.26,1.99,13.9,372.02,SL
61,short,2024-02-19T10:00:00,2024-02-19T11:00:00,1.26,1.26,1.98,13.87,79.97,Half TP
61,short,2024-02-19T10:00:00,2024-02-19T12:00:00,1.26,1.26,1.98,13.87,140.41,SL
62,short,2024-02-20T02:00:00,2024-02-20T03:00:00,1.26,1.26,1.99,13.9,65.27,Half TP
62,short,2024-02-20T02:00:00,2024-02-20T04:00:00,1.26,1.26,1.99,13.9,95.15,SL
